date,url,title,body
2017/08/14 21:51,https://ameblo.jp/soratobsakana/entry-12301547931.html?frm=theme,山崎夏のパン祭り,"中二

showroom3000人の方ありがとうございました～！！
私5週間ぶりだったらしいよ
ビックリだね～
アイス食べれたし
じゃっかん雑な回かな？！とは思ったけど
楽しかったです！
喋るのshowroomとかラジオくらいだから
みんなとこれからも楽しめたらいいなって
今日も１日お疲れ様です…
山崎夏のパン祭り"
2017/08/15 23:03,https://ameblo.jp/soratobsakana/entry-12301850330.html?frm=theme,すこ山崎夏のパン祭り,"中二
ここ最近の写真載せていきたいと思います～
最近は楽しいことばっかだな～
まだまだあるし、
台湾はもっとあるけど
秘密にしとこう
驚くほど青春したことは伝えておこう
ディズニーは旧石器時代ぶりにsnowを使って写真を撮ったの
普通のに慣れすぎててsnowっていう文化を忘れていたの
ちなみに私snowダウンロードしてなかった
ただえさえ横なのに顔が膨張する
1号すこ
山崎夏のパン祭り"
2017/08/16 23:25,https://ameblo.jp/soratobsakana/entry-12302137902.html?frm=theme,優勝山崎夏のパン祭り,"中二

ブック
BOOK
ぶっく
ﾌﾞｯｸ
book
楽しかったッス
今日もありが豚骨ラーメンソーメン
稲庭うどんで優勝した日でした。
中二女子(14)稲庭うどんで優勝
いい肩書きね
そばもすきだ、です！！！！、
はい、じゃあここで情報量の多い画像をどうぞ

山崎夏のパン祭り"
2017/08/18 23:43,https://ameblo.jp/soratobsakana/entry-12302636269.html?frm=theme,はーすごいすごいね山崎夏のパン祭り,"中二
のせていないかもしれないものたち
まだあるかもだからこれからものせてくよ😉
ふとおもった
ボンバーマンやりたい！
昨日さ
スパイダーマン3D観にいったよー！
3Dメガネすごい
技術の進歩すごい
たのしかったなー
また行きたい
今日もレッスン
山崎夏のパン祭り"
2017/08/19 21:03,https://ameblo.jp/soratobsakana/entry-12302936002.html?frm=theme,寺口爆誕山崎夏のパン祭り,"中二
17歳ＳＥＶＥＮＴＥＥＮ！！！！
夏花お誕生日おめでとう
夏花の事大好きすぎる
私の大天使
これからも夫婦円満(の期待)
楽しい1年にしていこう！！
今頃はケーキ食べてるころかな
明日楽しみだね最高の１日にしようね
改めておめでとう
皆さん明日まってます！！
おやすみなつかは天使。
山崎夏のパン祭り"
2017/08/20 23:33,https://ameblo.jp/soratobsakana/entry-12303270704.html?frm=theme,人狼山崎夏のパン祭り,"中二

夏花生誕祭楽しかったね～
人狼ゲームが個人的にめっちゃ面白かった！
初めてやったからとても嘘っぽい人になってしまったけれど
人狼に一度でもなれて嬉しかったなあ！
やっぱ夏花最高だなあ～
今日は夏花のためにきてくれた方々
本当にありがとうございました！！
山崎夏のパン祭り"
2017/08/24 20:34,https://ameblo.jp/soratobsakana/entry-12304357745.html?frm=theme,山崎夏のパン祭り(土下座祭り),"中二
O型なのでよく蚊に刺されます

山崎夏のパン祭り(土下座)"
2017/08/28 21:33,https://ameblo.jp/soratobsakana/entry-12305582453.html?frm=theme,ブログ山崎夏のパン祭り,"中二
＠JAMからの今日はレッスン後にshowroom見てくれた方ありがとうございました写真は風花と
めっちゃおにぎり食べたい
味があるのもいいし
具が入ってるのもいい
塩も最高
夏休み終わる
短くてソーリー
山崎夏のパン祭り"
2017/09/01 19:09,https://ameblo.jp/soratobsakana/entry-12306761001.html?frm=theme,さんむ山崎夏のパン祭り,"こんばん！！

中二山崎夏のパン祭り
最近アメブロ調子悪いみたいだ～
あ～～～
寒すぎ有り得ない色々寒すぎもうむりさよなら
なのにホットが売ってない自販機は何をしているの？？？？
はやく私の世界になってくれ～～"
2017/09/14 20:54,https://ameblo.jp/soratobsakana/entry-12310791181.html?frm=theme,っ山崎初秋のパン祭り,"中二

オタクなので、、
ゲームどうしのコラボとか始まると、知らないゲームでもダウンロードをしてしまいます、、、
ちょろいから、、、
だってかわいい、、、ッッ！！！
オタクの運命、、、

ねえゲーム増えてくんだけどキッツ
山崎初秋のパン祭り"
2017/09/21 22:17,https://ameblo.jp/soratobsakana/entry-12312824786.html?frm=theme,山崎初秋のパン祭り,"
こんばん！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！疲れた笑おやすみ(土下座)Wi-Fi直ったのでかけました１万フォロワーさんありがとございます！！！山崎初秋のパン祭り"
2017/09/22 22:40,https://ameblo.jp/soratobsakana/entry-12313112600.html?frm=theme,よね、？、山崎初秋のパン祭り,"中二

推しの誕生日って尊いよね？
生まれてきてくれてありがとうございます。
最近40歳になられたまったく40歳に見えない
憧れの奈美恵さん
誕生日の日に重大発表
色々なことを犠牲にしてアーティストとして輝きつづけた方
かっこいい生き方！！！！
ほんと改めて好きだな～って
これからも変わらず永遠の憧れの方！！！
おやすみなさい！！
山崎初秋のパン祭り"
2017/09/23 21:25,https://ameblo.jp/soratobsakana/entry-12313372198.html?frm=theme,山崎初秋の＼パン祭り／,"山崎初秋の＼パン祭り／

寒いのって嫌だよね～
ほんとそうだよね～
分かるわ～
山崎初秋のパン祭り(土下座)"
2017/09/24 20:09,https://ameblo.jp/soratobsakana/entry-12313634037.html?frm=theme,うけ山崎初秋のパン祭りる,"中二

透明なレモンティー美味しい！！！
めちゃおいしい！！！！
なんか最近増えてるよね
透明な〇〇！みたいな
なんか不思議だよね～
そのかわり果汁がありえん少なくなってんのうけるよね
おやすみ"
2017/09/28 19:46,https://ameblo.jp/soratobsakana/entry-12314814506.html?frm=theme,はぴー山崎初秋のパン祭り,"中二

風花誕生日おめでとう
9月28日生まれで
努力家で
可愛くて
圧倒的で
変人で
頭良くて
センス良くて
そんな風花が大好きなんじゃ～
一緒にいい一年にしよう！！
山崎初秋のパン祭り"
2017/10/08 23:13,https://ameblo.jp/soratobsakana/entry-12317869538.html?frm=theme,尊みがうわあ山崎秋のパン祭り,"中二
本日は対するネッサンス
アイドルネッサンスさん呼んでいただき光栄です！ありがとうございました
取り敢えず写真ばーっとな
嬉しいねぇ嬉しいねぇ
もうね、今日で、というか
練習の時からなんだけど改めてもっともっと好きになっちゃった
好きが積もります～
もうほんと可愛くてね、！
まあそれは皆知ってるかうん。
なんとコラボもしました！！！やばい！！！
充実の4曲
私は金曜日のおはようとまぶしいをやったよ～
もう楽しかった
みてよ今のわたしの顔！！！
ていうか今日を通しての顔！！！
まあ今は見れないと思うけど想像で何とかしてくださいね。
別にしなくてもよろしいのだけれど
というか私あんまり笑えてないだからわかんないかもね()
でも本当に今日は楽しかった！！
アコースティック公演もあったし、
本当にそちらもありがとう！

明日もあるからよろしくね
なっこちゃんと後半ずーーーーーと手繋いでたの
黒仲間だねって
あ、勝手になっこちゃんと呼ばせていただいてます、御本人の前では言うておりません
大好きだあ～～
尊みがマリアナ海溝
もっと仲良くなりたいな～
今日は本当にありがとうございました！！
また機会があれば是非ともやりたいです！！
ふふふ
今日はご機嫌だな～
一日長かったかと思うのですが、
明日もライブあるのですけども、
無理しないでね、お家で今日は早めにゆっくり休んでください～
明日も
待ってるにゃー()
山崎秋のパン祭り"
2017/10/09 20:46,https://ameblo.jp/soratobsakana/entry-12318142867.html?frm=theme,すごいねー山崎秋のパン祭り,"中二

怒涛の3日間だった～
本日もありがとうございました
テレビで太宰治さんの話をしていたんだけどね
人間失格読みたいな～
ほんとずるいと言うか、凄いよね～
紹介文が
こんなふうに紹介されたら
見たくなっちゃうよね～～
また図書館通いしたい～
本屋さん行きたい～
山崎秋のパン祭り"
2017/10/11 21:02,https://ameblo.jp/soratobsakana/entry-12318734308.html?frm=theme,山崎秋のパン祭り,"中二

今更だけどね
携帯アップデートしなければ良かった！！
まあしたのは私なのだけど
めっちゃ使いずらい
明日も生きる
山崎秋のパン祭り"
2017/10/12 20:06,https://ameblo.jp/soratobsakana/entry-12318993421.html?frm=theme,ころつけ山崎秋のパン祭り,"中二

めっちゃコロッケ食べたい～
どこかの商店街のやつ～
夕飯生姜焼きたべたよ
生姜焼きなのに生姜をいれわすれるという
うんおいしい豚をたべた
オフだったのでたまたまテレビ見てたの
そしたらね
豚がいるじゃん？？？？？？
びっくりしたの！！！！！
かわいかった！！！！
喋ってんだよね！！！
人間語
今日も１日おつかれさま
明日からさむくなるみたいだー
おやすみ
山崎秋のパン祭り"
2017/10/14 20:55,https://ameblo.jp/soratobsakana/entry-12319544564.html?frm=theme,なりた、い山崎秋のパン祭り,"中二～
ふっと思ったこと
忍者になりたいです
王子になりたい
執事になりたい
焼肉になりたい
豆腐になりたい
マリオになりたい
はてしないな
夢は沢山！！
時間が足りない！！！
明日は大阪！！
楽しみだよ！！
山崎秋のパン祭り"
2017/10/18 20:26,https://ameblo.jp/soratobsakana/entry-12320712656.html?frm=theme,山崎秋のパン祭り,"中二
いまね´`*
わ～
勉強わかると楽しい！！
ってなってる！！
でもこれ今までに20回は思ってる
でも楽しい！！
これはいつまで続くのか！！！
楽しみね！！！
いい休日だった～
写真お腹がすいたなあの時と、なにしよっかなーの時のやつ
同じ表情。
瓜二つじゃんって思った
山崎秋のパン祭り"
2017/10/22 21:00,https://ameblo.jp/soratobsakana/entry-12321913956.html?frm=theme,女子力高めではない山崎秋のパン祭り,"中二

今日もライブありがとうございました～(！)
雨嫌なんだな～
汚れるしぬれてさらに寒くなるもんね～
綺麗な雨とか肌につくと美容液のように肌がキレイになる美容液の雨だったらいいのに～
禿げてしまうような雨は嫌ね～
恵みの雨はありがたいけどね～
写真笑ってるやないかーい
山崎秋のパン祭り"
2017/10/24 22:54,https://ameblo.jp/soratobsakana/entry-12322549041.html?frm=theme,ぅぇぃ山崎初冬のパン祭り,"中二

やっと念願の一行怪談買えました！！！！
やったあああああああっ！！！！
イヤホンに引き続き、お父さんに買ってもらいました
テスト百点とったらリクエストしたものとか
って学生ぽいことしてる～！
勉強楽しくなってきたし
全く苦じゃなくてびっくり
やればやるだけ結果帰ってくるし
嬉しいことしかないね～
これからも引き続き頑張る～～
山崎初冬のパン祭り"
2017/10/26 21:41,https://ameblo.jp/soratobsakana/entry-12323108383.html?frm=theme,とり山崎初冬のパン祭り,"中二
写真のストックもうすぐ無くなるなーいつもストックからだから同じような写真になるんだよね似たような写真でごめんね写真撮らなきゃなー明日も今日ぐらいの秋晴れみたいだよ秋晴れうれしいな山崎初冬のパン祭り"
2017/10/31 22:54,https://ameblo.jp/soratobsakana/entry-12324517680.html?frm=theme,ウワアア山崎初冬のパン祭り,"中二

HAPPY HALLOWEEN！！！
今日も今日とてお菓子食べてしまった、、、
カシウマッッ、！！
ハロウィンだから血のお話をするね(？)
長崎行ったじゃん
その時に飛行機から見て思ったことがあるの
高速道路って遠くから見ると
ライトで赤くなってるんだよ
だから日本の道路は血液で車は赤血球と白血球と血小板の三種類高速道路の流れは血しょう光が集まって見えるところは毛細血管って帰りの超眠い時に考えてた搭乗時間の1割でそんなお話これ考えてるなら残りの1割も寝ればよかった？笑ハロウィンだから渋谷にぎやかすぎて別世界だったよ明日平日だよ～25時～AmebaTV です↓
矢口真里さんお綺麗でした
ありがとうございました
山崎初冬のパン祭り"
2017/11/06 21:50,https://ameblo.jp/soratobsakana/entry-12326189375.html?frm=theme,はん山崎初冬のパン祭り,"中二～

お久しぶりのブログです
課題が終わりま1000！！！
ジャンプ読みたいで巣！！！！！
またたこ焼き食べたいです！、！
皆さん今日も明日も頑張ってください～お疲れ様でした～
短くて申し訳ないの極み昆布
山崎初冬のパン祭り"
2017/11/08 21:23,https://ameblo.jp/soratobsakana/entry-12326745087.html?frm=theme,わいじゃ山崎初冬のパン祭り,"中二～
今日は撮影してきた沢山写真とったよそして！
一月七日！！！
のの祭り！！！
出演決定しました～
本当に嬉しい！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
最高かよ！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
なんかもう気分最高潮！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
この調子で一月七日行きましょう！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
ウワアア！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
もちろんそれまでのいろんなライブイベントも楽しみ！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
山崎初冬のパン祭り"
2017/11/15 22:49,https://ameblo.jp/soratobsakana/entry-12328695362.html?frm=theme,山崎冬のパン祭り,"中二
久しぶりのブログでごめんねお元気かな？
チーズ！！！
いや本当チーズ！！！！
めっちゃ食べたいんだけど！！！
フォンデュ！！！！
食べたいなあ～！！！！
花男見たい～！！！！
もう最近欲が凄くてさ！！！！
ついには公式アプリまで入れちまったぞい！！！！
あちゃー！！！！
本当に見たい！！！！
ねえ！！！！
今人類で花男みたい人ナンバーワンですね私！！！！
聞いてくださーーーーい！！！
いまから3年くらい今人類で花男みたい人ナンバーワンに君臨します！！！！！
譲らないぞ！！いや、もう寝よ。
今日も１日お疲れ様です。
おやすみ
ライブで会いましょう
山崎冬のパン祭り"
2017/11/20 22:15,https://ameblo.jp/soratobsakana/entry-12330026610.html?frm=theme,よ山崎冬のパン祭り,"中二

漫画が読みたいよ～～
最近いい漫画ありますかね？？
ホラーというか、なんて言うのかな
グロイの読みたいなあ！！
本題
滋賀大阪ありがとうございました～！！！！
初めての滋賀でライブとお泊まり楽しかったし大阪２部制で面白かったです
見に来てくれた皆さん楽しんでいただけましたか？
ありがとうございました！！！！
お土産に買ってきた生八つ橋フォンデュ
美味しすぎて数秒で完食した
今日も1日お疲れ様でした
山崎冬のパン祭り"
2017/11/27 21:33,https://ameblo.jp/soratobsakana/entry-12331876034.html?frm=theme,えいや山崎冬のパン祭り,"中二

この間はファイナルありがとうございました～
皆さんやスタッフさん達や沢山の方々の  ""おかげ""  でファイナルが迎えられたのですよ～
本当にありがとうございました！！
しかもブイアールシアター！！
しかもしかもソールドアウト！！
やばいね！！！
自分で言ってしまうけれども
サカナはVRとか、VJがとても似合うと思います～
だからここで出来て本当によかった～
ファイナルらしい終わり方を自分なりにはできたと思うから、
発表されましたがなんと中野サンプラザさんでやるので
ぜひそこに向けてこれからのことも一つ一つだいじに繋げていきたいです
とにかく楽しみたい！！
皆で楽しむのが一番！！！
それをずっと言っていたら
サカナのみんなが最近そう言ってくれてるの本当に嬉しいなあ
中野サンプラザ本当に大きいし
いろんな気持ちひっくるめて楽しみですね！
そして今日のSHOWROOMもありがとうございました
たのしんで観てくれていたら嬉しいなあ
そして次回はクリスマス！！！
忘れないようにお気に入り登録しとくんだよ～～

皆さんお疲れ様でした
山崎冬のパン祭り"
2017/12/04 19:58,https://ameblo.jp/soratobsakana/entry-12333745666.html?frm=theme,いえい山崎冬のパン祭り,"中二

おそくなりましたが
昨日はありがとうございました～！
1回目はミュージックパーク
たくさん出演させてもらっていて
本当にありがとうございます！
昨日は差し入れにパンもあって、ほうじ茶餡パンがあって
本当に作った人の身内になりたいと思いました！
２回目はやぐフェス！
矢口真里さん、呼んでいただきありがとうございました
楽しんでいただけましたでしょうか
前に火曜ザナイトにも出演させて頂いて
その時にも思ったんですけど
昨日は同じステージに立たせてもらって
綺麗可愛い本物だー！！！！となりました
光栄にもコラボもさせていただいたんですよ！
こんな近くで御本人の歌聴けるなんて幸せだなあ
すごく楽しい１日だったなあー
お母さんに自慢してうらやましがられました
第2弾やられるようなら是非また、ださせていただけたらなー！！
いいなあー！！！
ありがとうございましたー！！！！！

山崎冬のパン祭り"
2017/12/07 21:36,https://ameblo.jp/soratobsakana/entry-12334567248.html?frm=theme,れ山崎冬のパン祭り,"中二

最近
レバー食べてるんだけど
すごく美味しすぎてなんかレバー尊み
元々好物だったんだけど
こんなに美味しいものだったのかと改めて
本当に君に出会えてよかった
ここ最近毎日夕飯好物だらけで美味しいよ
間違えた
前から美味しかったよね君
そのままの君でいてくれ
好きだよレバー！！！！！！！(エコー)
今日も１日お疲れ様でしたレバー

山崎冬のパン祭り"
2017/12/10 23:25,https://ameblo.jp/soratobsakana/entry-12335382232.html?frm=theme,マエヲムケ山崎冬のパン祭り,"中二

むすびズムさんのラストライブ行ってきました
むすびズムさん
沢山沢山お疲れ様でした
初めてあったのはいつでしたっけ…
でも2年以上は絶対経っていて
きづけば730日以上
知り合ってから経ってる
長いようで短いような
短いようで長いような
こんなに長い間推しがいて
毎日癒しを沢山もらってました！
むすびズムさん本当にすごいと思う
感謝でいっぱい
ライブ行きたい行きたい言ってたけど
結局あまり行けなかったから
本当にラストライブ行けてよかったです！！
感動しました～～～～
ほんとに最後の最後まで可愛かったし
これぞアイドル！！
ってなりましたほんとに
最後まで完璧なアイドルさんでした
は～～～～～～
本物のアイドルです
曲中やMCで泣いてるの見てほんと、、
つらみの極み、、、
つられてしまう、、、
でも泣いてるのも本当に可愛い、、、、
最後の最後まで最高の笑顔で素敵だったな～
私の知らない初期映像も見れてよかった！
やっぱり調べものにも限界がありますからね
全部好きな曲なんですけど
E.M.Bが一番好きでもう1度生で見れて嬉しい！！
小悪魔なlookもすきなの！
トランプしたし思い出いっぱいです！！
本当にお疲れ様でした！！
ずっとむすびますね！！！
またいつの日か会える日まで
私も頑張ろう！、！
本当に本当にありがとうございました
マエヲムケ
山崎冬のパン祭り"
2017/12/13 23:06,https://ameblo.jp/soratobsakana/entry-12336162601.html?frm=theme,あんぱんあんぱんあんぱん山崎冬のパン祭り,"中二

あんぱんが好きです！！！
あんこ好きなんですよね
和菓子大好きなんですわ
考えてみると親の影響凄いよね～
私の好きなものも
嫌いというか苦手なものも
ほぼ親の影響だな～～～
こう思うとさあ
ほんとに好きなのか疑っちゃうよね～
私好きかな？？
どうだろーー笑
これから苦手なもの克服して好きなものをどんどん増やしていきたいな！！
そしてそして！！
新潟来て欲しいし！！
23日24日も来て欲しいなぁ？？
クリスマスイヴだけど、
サカナに会わなくていいの？？
思いきって会いに来てください
楽しみが沢山ですよー
山崎冬のパン祭り"
2017/12/14 20:49,https://ameblo.jp/soratobsakana/entry-12336385823.html?frm=theme,ほん山崎冬のパン祭り,"中二

今日は寝、
ブログのコメントをいっきに読んだよ～
定期的に読めなくてごめんなさい
ちゃんと見てますよ
ほんとに皆さん面白いね！笑
こういうのは本当に個性が出るというか
独特な雰囲気いろんなコメントを楽しめて嬉しいよ～
毎日はブログ更新できてないから
これから頑張りたいな～
もう今年も終わっちゃうし
どこまでできるかな～？？
取り敢えず伝えたかったことはね、
返信できないのだけども
ちゃんと読んでいて、コメントかいてもらえたら
すごく嬉しいし、皆さんのいろんな意見とかも知れて
勉強になります
ありがとございます
と、いうことです！
ブログ読んでくれてありがとございます！
山崎冬のパン祭り"
2017/12/15 22:37,https://ameblo.jp/soratobsakana/entry-12336658307.html?frm=theme,わんこ山崎冬のパン祭り,"中二

今日はレッスン終わりにね、
カレー食べてきました
バターチキンカレーーーーーーーーーーーーーーー！！！
辛いのは苦手なんだけど
本当に甘いから
ずっと行きたかったお店、久しぶりのあのお店が大好きなんですよー
これは週５で通いたいと思いました
短くてごめんね
今日も1日お疲れ様でした
おやすみなさい

山崎冬のパン祭り"
2017/12/18 19:51,https://ameblo.jp/soratobsakana/entry-12337341496.html?frm=theme,あえ山崎冬のパン祭り,"中二

私ね、
音楽の好きなところはハモりなの！
soratobsakana全部いい曲だし
いいところしかないと思うんだけど
もちろん全部好きだけど
特に好きなのはサビのハモり！
たまらんですなあ
その中で特に特に好きなハモりが
MSWとさまーぷらん！！
あの感じ大好きなの！
ハモりとか注目して聴くことあまりないかなと思うけど
みなさん是非聴いてみて！！
みなさんのすきなのは？
今日も１日お疲れ様です！
山崎冬のパン祭り"
2017/12/20 22:13,https://ameblo.jp/soratobsakana/entry-12337890559.html?frm=theme,ぽやぽや山崎冬のパン祭り,"中二

むすびズムさん遅れましたが
3周年おめでとうございます
もう解散してからはや10日！
時の速さにびっくりだ
昨日は3周年ということもあり
ブログが更新されて、本当にね、
感極まってしまいました
よすぎ、、、、
どこまで最高なんだ、、、、、
同じレーベルでいられて本当に光栄で本当に嬉しかったです！
みなさんのブログたくさん保存しました！！！！
すぐに開けるように！
とくにマイさんは昨日が本当に本当にラストということで、
もう、なんか本当電車で見てしまったから
もう、もう、、、、、、
大洪水が起きた
みなさんには本当に可愛がってもらっていたので
悲しいけど……
本気で悲しいです
早く会いたいなあ
街でばったりあったりしないかなあ
わたしもがんばろう
3周年おめでとうございました
本当にお疲れ様でした
ずっとずっとすきです

ぽやぽやしてる山崎冬のパン祭り"
2017/12/21 22:45,https://ameblo.jp/soratobsakana/entry-12338153581.html?frm=theme,む山崎冬のパン祭り,"中二
2017最後の
定期公演ありがとうございました～
年内最後とは早いねえ
だから、という訳では無いと思うんだけど
ノンストップでした～
ふええ
平日だったから
休日よりは短い時間だったんだけど
ノンストップで濃く感じたな～～
VJ TONTONさんスタッフの皆さん応援してくれた皆さん本当にありがとうございました！！！！
来年の定期公演も楽しみが深い
次の定期公演は1月30日だよ～
そして今日は母の誕生日だったのだけども母おめでとうございます楽しみの一つだったケーキがなくて悲しい明日食べれるらしい！今日も１日お疲れ様でした
山崎冬のパン祭り"
2017/12/23 22:34,https://ameblo.jp/soratobsakana/entry-12338655651.html?frm=theme,わ山崎冬のパン祭り,"中二
はい今日はですね
2回しでしたありがとうございました～
ライブ自体も久しぶりだったし
二公演だから体力あやうし～
一公演目は単独公演！
人が沢山いたねえ～～～
みんな中野サンプラザさんに来てくれるかなぁ～～～～？？！
二公演目はアイドル甲子園さん！！
今年たくさんたくさんお世話になりました
今年は今日で最後だったんです！！
そして来年始まってすぐに出演させていただきます
来年もよろしくお願い致します！
みなさん
今日も１日お疲れ様でした！！
明日はふじさんのヨコ！！！
色々とあるらしいので来た方が良きよ～
来てくれたら嬉しいなぁ
また明日
おやすみなさい
山崎冬のパン祭り"
2017/12/27 21:12,https://ameblo.jp/soratobsakana/entry-12339702552.html?frm=theme,り山崎冬のパン祭り,"中二

最近メイちゃんの執事マンガ無料になっててね
めっちゃ読んでるのー！！
楽しい
ほんとリカ様まじ尊い、、、
絵が簡易化してる時のリカ様がいっちゃんすこ
とにかく作画が良いのよねぇ
花男と同じくらいに好きなマンガだよん
リカ様尊い～～
はやく青山とくっついてくれないかな～？
マンガから始まり、レッスンがんばり、
マンガを挟み、勉強で終わる１日
有意義な冬休み
前髪切りました
今日も１日お疲れ様でした！
おやすみなさい

山崎冬のパン祭り"
2018/01/01 22:52,https://ameblo.jp/soratobsakana/entry-12341091656.html?frm=theme,あ山崎冬のパン祭り,"中二

2018年あけましておめでとうございます
2017年沢山の応援ありがとうございました
今年もよろしくお願い致します
というわけで明けましたね～
皆さんどんなお正月をむかえましたか？
私はですね
今年もガキ使みて年越しできました～
気づいたら十分くらいすぎていてすでに2018年
ことしも私らしくなりそうだ～
今日はね初売り行ったよ～
新しい靴と枕ゲットしました！
私はポリエステルで低反発じゃないやつが好きなんだ
ホテルにあるフカフカのや～つ
もふもふしてるのが一番すき
うもれたい
2017年から引き続き沢山の人達に応援してもらえるように
2018年もよろしくお願い致します！！！！
今年も笑顔で元気に頑張りましょう！！！！

山崎冬のパン祭り"
2018/01/02 23:14,https://ameblo.jp/soratobsakana/entry-12341343260.html?frm=theme,新年山崎冬のパン祭り,"中二

新年1発目ありがとうございました～
二日も休みあったから
おばあちゃん家で年越しや、お出かけしたりしてちょっと夜更かし続きだったので
眠くてしょうがないや～
うかか
もちろんライブが始まると眠気はとんで楽しかったですよ
1発目からなかなかの良い意味で忙しくて、
今年も１日があっという間で充実した一年になり楽しくなりそうな予感
お正月のなか時間をつくって
来てくださった方ありがとうございました！
新年1発目たのしんでもらえましたか？
そしてですね〜今日から
faniconというコミュニケーションアプリを
soratob sakanaやらせていただきます！
なんだかグルチャも個チャもできるらしい！！
しかも動画もあげれるの！
Twitterでは動画あげられていないので
私の場合はfaniconで動画をメインにあげたい
と思っております(たぶん)
まあちょっとした感じの動画だけど
無料期間があるので
きがむいた方私としゃべりましょー？
動画の楽しさに気づいてしまった
(懐かしいのを見つけた)
山崎冬のパン祭り"
2018/01/05 22:07,https://ameblo.jp/soratobsakana/entry-12342115890.html?frm=theme,け山崎冬のパン祭り,"中二

今日は1日おやすみでした～
やっと正月きたって感じ！
アラームかけない朝って素敵！！
だからゆっくり寝ようと思ってたら
さすがに寝すぎた
起きた時まだ九時くらいかと思ってたら
午後だった、、、
でも睡眠は子供の仕事であり
私の趣味であり
好きなことの一つであり
必然だと思ってるので良かった良かった
寝れる時に沢山寝とかないとね～
人間は寝溜めできないみたいだけど
気分的にちがうんだよね
といっても実はワタクシスーパー夜行性なので
夜寝れないんだよなあ～
夜型人間なん～～
締めがよく分からんくなったけど
というか何を話したかったのか
ここら辺で終わらせときます
おやすみでした！
風花と浅草食べ歩きたのしかった
山崎冬のパン祭り"
